filename,title,abstract,errors
\backup\_archive_TopoOnly\topo_only\topo_indices.R.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 topographic layers R code","This file contains the R code to produce the topographic indices used as predictors in the models.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'  where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 51), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 89), ('metadata/dataqual/lineage/srcinfo[10]', ""Element 'srcinfo': Duplicate key-sequence ['seconderslope'] in key identity-constraint 'srcciteaKey'."", 413), ('metadata/dataqual/lineage/srcinfo[11]', ""Element 'srcinfo': Duplicate key-sequence ['cti'] in key identity-constraint 'srcciteaKey'."", 438), ('metadata/dataqual/lineage/srcinfo[12]', ""Element 'srcinfo': Duplicate key-sequence ['hli'] in key identity-constraint 'srcciteaKey'."", 463), ('metadata/dataqual/lineage/srcinfo[13]', ""Element 'srcinfo': Duplicate key-sequence ['trasp'] in key identity-constraint 'srcciteaKey'."", 488), ('metadata/dataqual/lineage/srcinfo[14]', ""Element 'srcinfo': Duplicate key-sequence ['dem'] in key identity-constraint 'srcciteaKey'."", 513)]"
\backup\_archive_TopoOnly\topo_only\brt_1\brt_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 brt probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 97)]"
\backup\_archive_TopoOnly\topo_only\brt_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'brt'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\brt_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'brt' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\glm_1\glm_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 glm probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 97)]"
\backup\_archive_TopoOnly\topo_only\glm_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'glm'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\glm_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'glm' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\mars_1\mars_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 mars probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 97)]"
\backup\_archive_TopoOnly\topo_only\mars_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'mars'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\mars_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'mars' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\rf_1\rf_prob_map.tif.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 rf probability raster","The probability map provides the probability of occurrence of the response variable on the landscape.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 59), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 97)]"
\backup\_archive_TopoOnly\topo_only\rf_1\ExpandedOutput\ResponseCurves.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 predictor response values for 'rf'","The response curve file provides the values needed to create response curves for each predictor. It includes predictor values ranging between the minimum and maximum values found in the training data to create the model and the associated probability of occurrence for the response variable associated with the values in that range.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\backup\_archive_TopoOnly\topo_only\rf_1\ExpandedOutput\VariableImportance.csv.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014 'rf' variable importance","This file contains variable importance values for each predictor included in the model, calculated by comparing AUC values of the model with AUC values when predictor values were permutated between presence and absence locations while holding all other predictors constant.
This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript.
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/bounding/southbc', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 60), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 91)]"
\junk\projlevelMD_FGDC.xml,Data from Monroe et al.: Patterns in Greater sage-grouse population dynamics correspond with public grazing records at broad scales,"
The file package 'Data S1' contains data necessary to calculate 10-fold cross-validation scores for state-space models of male sage-grouse population trends in response to grazing level, timing, and NDVI in Wyoming, USA (Monroe et al. 2017).

The file package 'Data S2' contains data necessary for logistic regression analyzing effects of relative grazing index (representing the ratio of the reported livestock Animal Unit Months [Billed Use AUMs] to the maximum number of AUMs authorized by the Bureau of Land Management (BLM; Permitted Active AUMs) and grazing timing (% relative grazing index occuring before date of peak NDVI) on the probability of an allotment failing one or more Land Health Standard (LHS) the previous year. Relative predictive ability of models are then compared with a 10-fold cross-validation score.
","[('metadata/idinfo/keywords', ""Element 'keywords': This element is not expected. Expected is ( spdom )."", 69), ('metadata/eainfo', ""The 'eainfo' is missing the expected element(s) 'overview'"", 187)]"
\junk\projlevelMD_Original.xml,Data from Monroe et al.: Patterns in Greater sage-grouse population dynamics correspond with public grazing records at broad scales,"The file package 'Data S1' contains data necessary to calculate 10-fold cross-validation scores for state-space models of male sage-grouse population trends in response to grazing level, timing, and NDVI in Wyoming, USA (Monroe et al. 2017).

The file package 'Data S2' contains data necessary for logistic regression analyzing effects of relative grazing index (representing the ratio of the reported livestock Animal Unit Months [Billed Use AUMs] to the maximum number of AUMs authorized by the Bureau of Land Management (BLM; Permitted Active AUMs) and grazing timing (% relative grazing index occuring before date of peak NDVI) on the probability of an allotment failing one or more Land Health Standard (LHS) the previous year. Relative predictive ability of models are then compared with a 10-fold cross-validation score.","[('metadata/idinfo/keywords', ""Element 'keywords': This element is not expected. Expected is ( spdom )."", 65)]"
c:\temp\junk\USGS_ASC_PolarBears_FGDC.xml,<<<could not get the title>>>,<<<could not get the abstract>>>,<<<could not open file>>>
\junk\CONGER_ALL_DATA\FINAL_DATA_FILES\42012.shp.xml,<<<could not get the title>>>,<<<could not get the abstract>>>,<<<could not open file>>>
\junk\CONGER_ALL_DATA\FINAL_DATA_FILES\42012_line.shp.xml,<<<could not get the title>>>,<<<could not get the abstract>>>,<<<could not open file>>>
\junk\New folder\landsatProcessing.R - Copy.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014","This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript (http://dx.doi.org/10/1016/j.jag.2017.03.009).
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt' where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 114)]"
\junk\New folder\landsatProcessing.R.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014","This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from LandSat 8 imagery.  Details about both inputs are included in the associated manuscript (http://dx.doi.org/10/1016/j.jag.2017.03.009).
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt' where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 52), ('metadata/idinfo/tool', ""Element 'tool': This element is not expected. Expected is ( crossref )."", 114)]"
\junk\New folder\_archive_bundle_metadata.xml,"Cheatgrass mapping in Squirrel Creek Wildfire, WY in 2014","This data bundle contains some of the inputs, all of the processing instructions and all outputs from a single VisTrails/SAHM workflow.  This model specifically includes field data of locations with >40% cover of cheatgrass (presence) and <40% cover of cheatgrass (absence).  Predictors included rasters derived from a digital elevation model.  Details about both inputs are included in the associated manuscript (http://dx.doi.org/10/1016/j.jag.2017.03.009).
The three bundle documentation files are:
1) '_archive_bundle_metadata.xml' (this file) which contains FGDC metadata describing the archive bundle.
2) '_archive_raster_inputs.csv' a list of the raster inputs that were used to generate these model results. These are not included in the archive bundle due to size constraints but are identified in this file as well as the metadata document.
3) '_archive_workflow_FinalModel.vt'where FinalModel is the name of the history node being archive in this bundle. Contains a VisTrails/SAHM workflow document which contains the workflow that was used to create these outputs.
The remaining data files are the intermediate workflow products as well as the complete spatial and diagnostic model outputs.","[('metadata/idinfo/spdom/descgeog', ""Element 'descgeog': This element is not expected. Expected is ( bounding )."", 58), ('metadata/idinfo/taxonomy', ""Element 'taxonomy': This element is not expected. Expected is ( accconst )."", 96)]"
\junk\Reed_2016_Siers\metadata\data_iwvis_captures_FGDC.xml,"Data file describing location and time of snake capture, including body size data collected in the field, for the manuscript “Ontogenetic and ecological variation in invasion risk of Brown Treesnakes (Boiga irregularis) on Guam” ","Size structure within populations of invasive species may have consequences for relative risk at all stages of the invasion process, with implications for management interventions such as interdiction, suppression, and eradication. To assess relative distributions of invasive Brown Treesnakes among demographic categories of management interest, we undertook the most comprehensive and controlled sampling in >25 years of research into this ecologically and economically destructive introduced predator. We collected a seasonally-balanced sample of 100 snakes from each of 18 sites, stratified by six habitat types, encompassing the species’ entire extralimital range. Samples indicated significant differences in distributions of female and male snakes among management classes (juvenile, transitional, and mature) by site and habitat. We found substantial heterogeneity in localized population characteristics over relatively small geographic distances, only modest influence of habitat type, higher prevalence of reproductively mature snakes in savanna and urban habitats, and an alarmingly high proportion of snakes that are too small to be effectively targeted by current rodent-baited control tools (mean = 38.2%, range = 19 to 72%). Failure to account for such variability in high risk demographic fractions may hinder successful interventions.","[('metadata/idinfo/citation/citeinfo/geoform', ""Element 'geoform': This element is not expected. Expected is one of ( origin, pubdate )."", 7), ('metadata/idinfo/native', ""Element 'native': This element is not expected. Expected is ( descript )."", 12), ('metadata/dataqual/lineage/procstep/procdate', ""Element 'procdate': This element is not expected. Expected is ( procdesc )."", 97), ('metadata/distinfo/stdorder', ""Element 'stdorder': This element is not expected. Expected is ( distrib )."", 627), ('metadata/metainfo/metc/cntinfo/cntaddr', ""Element 'cntaddr': This element is not expected. Expected is one of ( cntperp, cntorgp )."", 683)]"
\junk\Reed_2016_Siers\metadata\data_iwvis_efforts_FGDC.xml,"Data file describing visual survey search efforts (one recrod per observer each search night), for the manuscript “Ontogenetic and ecological variation in invasion risk of Brown Treesnakes (Boiga irregularis) on Guam”","Size structure within populations of invasive species may have consequences for relative risk at all stages of the invasion process, with implications for management interventions such as interdiction, suppression, and eradication. To assess relative distributions of invasive Brown Treesnakes among demographic categories of management interest, we undertook the most comprehensive and controlled sampling in >25 years of research into this ecologically and economically destructive introduced predator. We collected a seasonally-balanced sample of 100 snakes from each of 18 sites, stratified by six habitat types, encompassing the species’ entire extralimital range. Samples indicated significant differences in distributions of female and male snakes among management classes (juvenile, transitional, and mature) by site and habitat. We found substantial heterogeneity in localized population characteristics over relatively small geographic distances, only modest influence of habitat type, higher prevalence of reproductively mature snakes in savanna and urban habitats, and an alarmingly high proportion of snakes that are too small to be effectively targeted by current rodent-baited control tools (mean = 38.2%, range = 19 to 72%). Failure to account for such variability in high risk demographic fractions may hinder successful interventions.","[('metadata/idinfo/keywords', ""Element 'keywords': This element is not expected. Expected is ( spdom )."", 30), ('metadata/eainfo/detailed', ""Element 'detailed', attribute 'Name': The attribute 'Name' is not allowed."", 95), ('metadata/distinfo/distliab', ""Element 'distliab': This element is not expected. Expected is ( distrib )."", 567)]"
\junk\Reed_2016_Siers\metadata\data_iwvis_morph_FGDC.xml,"Data file describing size and sex of captured snakes, with measurements recorded in the laboratory, for the manuscript “Ontogenetic and ecological variation in invasion risk of Brown Treesnakes (Boiga irregularis) on Guam”","Size structure within populations of invasive species may have consequences for relative risk at all stages of the invasion process, with implications for management interventions such as interdiction, suppression, and eradication. To assess relative distributions of invasive Brown Treesnakes among demographic categories of management interest, we undertook the most comprehensive and controlled sampling in >25 years of research into this ecologically and economically destructive introduced predator. We collected a seasonally-balanced sample of 100 snakes from each of 18 sites, stratified by six habitat types, encompassing the species’ entire extralimital range. Samples indicated significant differences in distributions of female and male snakes among management classes (juvenile, transitional, and mature) by site and habitat. We found substantial heterogeneity in localized population characteristics over relatively small geographic distances, only modest influence of habitat type, higher prevalence of reproductively mature snakes in savanna and urban habitats, and an alarmingly high proportion of snakes that are too small to be effectively targeted by current rodent-baited control tools (mean = 38.2%, range = 19 to 72%). Failure to account for such variability in high risk demographic fractions may hinder successful interventions.","[('metadata/idinfo/keywords', ""Element 'keywords': This element is not expected. Expected is ( spdom )."", 30), ('metadata/eainfo/detailed/attr[10]', ""The 'attr' is missing the expected element(s) 'attrdomv'"", 569), ('metadata/distinfo/distliab', ""Element 'distliab': This element is not expected. Expected is ( distrib )."", 581)]"
\junk\Reed_2016_Siers\metadata\data_iwvis_site_lut_FGDC.xml,"This lookup table provides information used in the R code to refer to sites and habitats and to assign graphic attributes for figures (not all attributes in this file were used in the analysis for this manuscript), for the manuscript “Ontogenetic and ecological variation in invasion risk of Brown Treesnakes (Boiga irregularis) on Guam”","Size structure within populations of invasive species may have consequences for relative risk at all stages of the invasion process, with implications for management interventions such as interdiction, suppression, and eradication. To assess relative distributions of invasive Brown Treesnakes among demographic categories of management interest, we undertook the most comprehensive and controlled sampling in >25 years of research into this ecologically and economically destructive introduced predator. We collected a seasonally-balanced sample of 100 snakes from each of 18 sites, stratified by six habitat types, encompassing the species’ entire extralimital range. Samples indicated significant differences in distributions of female and male snakes among management classes (juvenile, transitional, and mature) by site and habitat. We found substantial heterogeneity in localized population characteristics over relatively small geographic distances, only modest influence of habitat type, higher prevalence of reproductively mature snakes in savanna and urban habitats, and an alarmingly high proportion of snakes that are too small to be effectively targeted by current rodent-baited control tools (mean = 38.2%, range = 19 to 72%). Failure to account for such variability in high risk demographic fractions may hinder successful interventions.","[('metadata/idinfo/keywords', ""Element 'keywords': This element is not expected. Expected is ( spdom )."", 30), ('metadata/distinfo/distliab', ""Element 'distliab': This element is not expected. Expected is ( distrib )."", 662)]"
